#PosX[m]	PosY[m]	PosZ[m]	Radius[m]
0.04702086664	0.01618683685	-0.0603218236	0.002
0.04342974736	0.01879365932	-0.06849215272	0.002
-0.0374751772	0.001423815766	-0.05485919865	0.002
0.02906392866	-0.01749094528	-0.0631924343	0.002
-0.004057127242	0.011182162	-0.0919107293	0.002
-0.04976052369	-0.01096587943	-0.08436972411	0.002
-0.07097269249	0.01107620979	-0.03803551046	0.002
0.01709031609	0.006508573069	-0.08008244774	0.002
0.003402127563	-0.003400892173	-0.09140174663	0.002
0.02369998628	0.01517153492	-0.06339003921	0.002
0.0754630573	-0.004049181457	-0.05279532051	0.002
0.001806738765	-0.02418869721	-0.08796824749	0.002
-0.04760994141	0.003134915207	-0.05334697308	0.002
-0.01419906948	0.02790054985	-0.07890654992	0.002
0.05527214364	-0.02488946567	-0.0549369981	0.002
-0.06206427816	0.02144265637	-0.03876824367	0.002
-0.005026731039	0.02800014291	-0.09351957814	0.002
0.03170372756	-0.02799863047	-0.06157780525	0.002
-0.01294846807	-0.0203259512	-0.07484412783	0.002
0.06420058666	-0.01844333504	-0.04495017602	0.002
-0.06861404709	0.02800008371	-0.069909246	0.002
-0.02273728266	0.0007282545322	-0.07766773704	0.002
0.04183635827	0.02800011969	-0.06566660061	0.002
-0.02335893259	-0.02552212967	-0.08831207535	0.002
0.02215278437	-0.008113962024	-0.08648386647	0.002
-0.003351777608	0.005823337081	-0.04190760407	0.002
-0.06201696954	0.008996581005	-0.06075962449	0.002
0.02125111808	0.02650589389	-0.08105823044	0.002
0.007015550941	-0.006238204222	-0.06079552607	0.002
-0.02271234113	0.001348825027	-0.05683111199	0.002
-0.02454359637	0.01847708245	-0.06434645278	0.002
0.04026563282	-0.02680687346	-0.08569588566	0.002
0.07392561078	0.001175208378	-0.04819922282	0.002
-0.05615727535	-0.01869673452	-0.06159678505	0.002
-0.02221502589	-0.02800047943	-0.05077777513	0.002
0.03330369564	0.01781149719	-0.06298598699	0.002
-0.01432256404	0.024271587	-0.09026909388	0.002
-0.07635533967	0.01260862977	-0.03816281063	0.002
0.002923793187	-0.005402861678	-0.07125587287	0.002
